male,48,White,High school graduate,"$75,000 to $99,999",rural
female,26,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,38,Asian,Bachelor's degree,"$100,000 to $149,999",rural
female,42,Two or more races,"Some college, no degree","$35,000 to $49,999",urban
male,24,American Indian and Alaska Native,"Some college, no degree","$25,000 to $34,999",rural
female,65,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,55,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
female,29,White,Associate's degree,"$35,000 to $49,999",urban
male,35,White,High school graduate,"$35,000 to $49,999",urban
female,45,Black or African American,Bachelor's degree,"$75,000 to $99,999",rural
female,55,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",urban
male,28,Asian,Associate's degree,"$50,000 to $74,999",rural
female,40,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,22,American Indian and Alaska Native,"Some college, no degree","$25,000 to $34,999",rural
male,30,White,"Some college, no degree","$35,000 to $49,999",urban
female,50,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,60,Hispanic or Latino,Bachelor's degree,"$100,000 to $149,999",urban
male,38,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,33,White,"Some college, no degree","$35,000 to $49,999",rural
female,48,Black or African American,Graduate or professional degree,"$150,000 to $199,999",urban
female,52,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
male,27,Asian,Associate's degree,"$50,000 to $74,999",urban
male,42,White,Bachelor's degree,"$100,000 to $149,999",rural
female,32,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
female,47,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
male,29,Asian,Associate's degree,"$50,000 to $74,999",urban
male,37,White,"Some college, no degree","$35,000 to $49,999",rural
female,44,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,30,Black or African American,High school graduate,"$25,000 to $34,999",urban
male,40,White,"Some college, no degree","$50,000 to $74,999",rural
female,22,Hispanic or Latino,Bachelor's degree,"$35,000 to $49,999",urban
male,50,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,65,White,High school graduate,"$15,000 to $24,999",rural
male,19,Black or African American,"Some college, no degree","$10,000 to $14,999",urban
female,55,White,"Some college, no degree","$50,000 to $74,999",rural
male,32,Hispanic or Latino,Associate's degree,"$35,000 to $49,999",urban
female,45,White,High school graduate,"$50,000 to $74,999",rural
male,28,White,Bachelor's degree,"$50,000 to $74,999",urban
female,60,Black or African American,"Some college, no degree","$25,000 to $34,999",rural
male,35,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,75,White,"Some college, no degree","$15,000 to $24,999",urban
male,48,White,Graduate or professional degree,"$100,000 to $149,999",rural
female,29,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
male,42,Black or African American,Bachelor's degree,"$75,000 to $99,999",rural
female,52,White,"Some college, no degree","$35,000 to $49,999",urban
male,33,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",rural
female,37,White,Bachelor's degree,"$75,000 to $99,999",urban
male,44,Asian,"Some college, no degree","$50,000 to $74,999",rural
male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,22,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,40,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,70,White,High school graduate,"$25,000 to $34,999",rural
male,35,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
female,28,Hispanic or Latino,Associate's degree,"$25,000 to $34,999",urban
male,50,White,Bachelor's degree,"$75,000 to $99,999",rural
female,60,Asian,"Some college, no degree","$50,000 to $74,999",rural
male,18,Black or African American,Less than 9th grade,"Less than $10,000",urban
female,38,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
male,48,White,"Some college, no degree","$50,000 to $74,999",urban
female,32,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,58,Hispanic or Latino,Graduate or professional degree,"$150,000 to $199,999",rural
female,42,White,"Some college, no degree","$50,000 to $74,999",rural
male,20,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
female,65,Hispanic or Latino,High school graduate,"Less than $10,000",rural
male,52,White,Bachelor's degree,"$100,000 to $149,999",urban
female,75,Asian,High school graduate,"$35,000 to $49,999",rural
male,30,White,"Some college, no degree","$35,000 to $49,999",urban
female,45,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,22,Hispanic or Latino,Bachelor's degree,"$15,000 to $24,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,40,Asian,"Some college, no degree","$50,000 to $74,999",rural
female,28,White,Associate's degree,"$35,000 to $49,999",urban
male,65,White,High school graduate,"$50,000 to $74,999",rural
female,50,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,35,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,60,White,Less than 9th grade,"Less than $10,000",rural
male,27,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,48,Black or African American,High school graduate,"$35,000 to $49,999",urban
male,32,White,Bachelor's degree,"$50,000 to $74,999",rural
female,38,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,52,White,Graduate or professional degree,"$100,000 to $149,999",rural
female,33,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
male,44,White,"Some college, no degree","$50,000 to $74,999",urban
female,20,Asian,High school graduate,"$15,000 to $24,999",rural
male,42,White,Bachelor's degree,"$75,000 to $99,999",urban
female,57,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
female,30,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,40,White,Bachelor's degree,"$75,000 to $99,999",urban
male,22,Asian,"Some college, no degree","$15,000 to $24,999",urban
female,55,Hispanic or Latino,Less than 9th grade,"Less than $10,000",rural
female,45,White,Associate's degree,"$50,000 to $74,999",urban
male,60,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,28,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,50,White,High school graduate,"$35,000 to $49,999",rural
female,35,Hispanic or Latino,Bachelor's degree,"$50,000 to $74,999",urban
male,65,White,"Some college, no degree","$50,000 to $74,999",rural
female,18,White,"Some college, no degree","$10,000 to $14,999",rural
female,38,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,48,White,"Some college, no degree","$75,000 to $99,999",urban
male,31,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,58,White,Bachelor's degree,"$100,000 to $149,999",rural
female,42,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,27,White,High school graduate,"$25,000 to $34,999",urban
female,68,White,Graduate or professional degree,"$150,000 to $199,999",rural
female,20,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
male,53,White,Bachelor's degree,"$100,000 to $149,999",rural
female,30,Hispanic or Latino,Bachelor's degree,"$50,000 to $74,999",urban
male,45,White,High school graduate,"$35,000 to $49,999",rural
female,27,Asian,"Some college, no degree","$25,000 to $34,999",urban
male,60,Black or African American,Bachelor's degree,"$100,000 to $149,999",urban
female,40,White,Associate's degree,"$50,000 to $74,999",rural
male,55,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,35,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",rural
male,33,Black or African American,High school graduate,"$25,000 to $34,999",urban
female,50,White,Bachelor's degree,"$100,000 to $149,999",rural
male,20,Asian,"Some college, no degree","$15,000 to $24,999",urban
female,28,White,"Some college, no degree","$35,000 to $49,999",urban
male,48,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
female,42,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,39,White,"Some college, no degree","$35,000 to $49,999",rural
female,32,Asian,Associate's degree,"$50,000 to $74,999",urban
male,55,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,44,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
male,65,Black or African American,Bachelor's degree,"$100,000 to $149,999",urban
female,58,White,Associate's degree,"$50,000 to $74,999",rural
male,30,Asian,"Some college, no degree","$25,000 to $34,999",urban
male,35,White,High school graduate,"$35,000 to $49,999",urban
female,42,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
female,28,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",rural
male,45,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,50,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,22,White,"Some college, no degree","$15,000 to $24,999",rural
female,60,White,High school graduate,"$50,000 to $74,999",urban
male,29,Hispanic or Latino,Associate's degree,"$35,000 to $49,999",rural
male,38,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
female,65,White,Bachelor's degree,"$100,000 to $149,999",urban
male,20,Asian,"Some college, no degree","$10,000 to $14,999",rural
female,55,White,"Some college, no degree","$35,000 to $49,999",urban
male,48,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
female,33,Black or African American,Associate's degree,"$35,000 to $49,999",urban
male,40,White,Bachelor's degree,"$75,000 to $99,999",urban
female,30,Asian,"Some college, no degree","$25,000 to $34,999",rural
male,70,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,25,Hispanic or Latino,High school graduate,"$15,000 to $24,999",rural
female,45,White,"Some college, no degree","$50,000 to $74,999",urban
male,55,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,35,White,Bachelor's degree,"$50,000 to $74,999",urban
female,45,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,28,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,50,White,Associate's degree,"$75,000 to $99,999",urban
female,60,Asian,Bachelor's degree,"$100,000 to $149,999",urban
male,22,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
male,40,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,55,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
male,30,White,"Some college, no degree","$50,000 to $74,999",urban
female,35,Asian,Bachelor's degree,"$100,000 to $149,999",urban
male,48,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,42,White,Associate's degree,"$75,000 to $99,999",urban
male,33,Hispanic or Latino,Bachelor's degree,"$75,000 to $99,999",urban
female,38,White,"Some college, no degree","$50,000 to $74,999",urban
male,27,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,29,White,Bachelor's degree,"$50,000 to $74,999",urban
female,32,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",rural
male,44,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,39,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
female,37,White,Associate's degree,"$75,000 to $99,999",urban
